player_id;current_club_id;pretty_name;date_of_birth;position;sub_position;foot;height_in_cm;market_value_in_gbp;country_of_citizenship
138456;410;Wojciech Pawlowski;1993-01-18;Goalkeeper;Goalkeeper;Right;190;;Poland
104233;141;Guillermo Burdisso;1988-09-26;Defender;Defender - Centre-Back;Right;189;990000.0;Argentina
281658;252;Jami Rafati;1994-04-26;Midfield;midfield - Central Midfield;Right;170;;Italy
214003;252;Guido Bennati;1994-03-23;Midfield;midfield - Central Midfield;Right;175;;Italy
15888;252;Daniel Tőzser;1985-05-12;Midfield;midfield - Central Midfield;Left;187;;Hungary
248651;252;Luca Tagliavacche;1995-01-05;Midfield;midfield - Defensive Midfield;Left;183;45000.0;Italy
290696;252;Enzo Di Santantonio;1995-07-11;Midfield;midfield - Defensive Midfield;Right;179;135000.0;France
154215;252;Zaine Pierre;1993-09-21;Midfield;midfield - Defensive Midfield;Left;179;23000.0;St. Lucia
83891;252;Felipe Seymour;1987-07-23;Midfield;midfield - Defensive Midfield;Right;174;270000.0;Chile
88712;252;Rodney Strasser;1990-03-30;Midfield;midfield - Defensive Midfield;Right;181;23000.0;Sierra Leone
204070;252;Paolo Sokoli;1995-03-29;Defender;Defender - Right-Back;;0;;Albania
240196;252;Francesco Di Marco;1995-07-28;Defender;Defender - Left-Back;Left;100;;Italy
242242;252;Lorenzo Gallotti;1995-07-03;Defender;Defender - Left-Back;;0;;Italy
260781;252;Francesco Todisco;1995-12-28;Defender;Defender - Centre-Back;;0;68000.0;Italy
37889;252;Enis Nadarevic;1987-07-19;Attack;attack - Left Winger;Left;184;;Austria
13058;141;Emmanuel Eboue;1983-06-04;Defender;Defender - Right-Back;Right;178;;Cote d'Ivoire
63254;252;Nicola Pasini;1991-04-10;Defender;Defender - Centre-Back;Right;185;90000.0;Italy
182937;19771;Bekir Ozturk;1988-06-25;Goalkeeper;Goalkeeper;Right;187;;Turkey
78506;252;Diego Polenta;1992-02-06;Defender;Defender - Centre-Back;Left;185;1080000.0;Uruguay
163078;410;Davide Marsura;1994-02-20;Attack;attack - Left Winger;Both;187;450000.0;Italy
113612;416;Sergiu Suciu;1990-05-08;Midfield;midfield - Central Midfield;Right;184;180000.0;Romania
234884;252;Giacomo Lucarini;1995-05-02;Defender;Defender - Centre-Back;Right;190;;Italy
287254;416;Alessandro Comentale;1995-01-25;Midfield;midfield - Defensive Midfield;Right;170;;Italy
163597;416;Filippo Scaglia;1992-01-31;Defender;Defender - Centre-Back;Right;190;450000.0;Italy
186380;252;Jakub Hromada;1996-05-25;Midfield;midfield - Defensive Midfield;Right;180;1350000.0;Slovakia
199001;416;Umberto Saracco;1994-04-10;Goalkeeper;Goalkeeper;Right;190;90000.0;Italy
249166;416;Marco Sordi;1995-09-07;Goalkeeper;Goalkeeper;;0;;Italy
163628;6574;Riccardo Barbuti;1992-03-12;Attack;attack - Centre-Forward;Right;185;180000.0;Italy
82751;6574;Gaetano Masucci;1984-10-26;Attack;attack - Centre-Forward;Right;172;45000.0;Italy
208693;6574;Aladje;1993-10-22;Attack;attack - Centre-Forward;Left;187;68000.0;Portugal
199040;6574;Lorenzo Lari;1994-10-07;Midfield;midfield - Right Midfield;;0;;Italy
240658;6574;Eros Castelletto;1995-08-11;Midfield;midfield - Central Midfield;Right;175;45000.0;Italy
163627;6574;Lorenzo Bambozzi;1994-07-26;Midfield;midfield - Central Midfield;Left;178;;Italy
167853;252;Alberto Marchiori;1993-05-11;Defender;Defender - Centre-Back;Right;195;45000.0;Italy
43085;6574;Tommaso Bianchi;1988-11-01;Midfield;midfield - Central Midfield;Right;188;180000.0;Italy
199064;6574;Daniele Vacondio;1994-04-01;Defender;Defender - Right-Back;Left;177;;Italy
163630;6574;Luca Benedetti;1992-06-09;Defender;Defender - Centre-Back;Right;0;90000.0;Italy
41935;6574;Lino Marzorati;1986-10-12;Defender;Defender - Centre-Back;Right;184;90000.0;Italy
10152;19771;Cagdas Atan;1980-02-28;Defender;Defender - Centre-Back;Left;187;;Turkey
9915;6574;Reto Ziegler;1986-01-16;Defender;Defender - Centre-Back;Left;183;90000.0;Switzerland
240675;6574;Simone Perilli;1995-01-07;Goalkeeper;Goalkeeper;Right;195;180000.0;Italy
85603;800;Matteo Ardemagni;1987-03-26;Attack;attack - Centre-Forward;Right;185;90000.0;Italy
199800;252;Andrea Tufano;1994-10-08;Goalkeeper;Goalkeeper;;0;;Italy
22130;6574;Carl Valeri;1984-08-14;Midfield;midfield - Central Midfield;Right;183;;Australia
163565;800;Leonardo Gatto;1992-04-28;Attack;attack - Left Winger;Right;179;315000.0;Italy
62751;800;Giuseppe De Luca;1991-10-11;Attack;attack - Centre-Forward;Both;168;360000.0;Italy
197484;800;Federico Varano;1995-01-31;Attack;midfield - Attacking Midfield;Left;180;45000.0;Italy
124155;6574;Lorenzo Laverone;1989-04-19;Defender;Defender - Right-Back;Right;177;135000.0;Italy
287681;800;Gianluca Barba;1995-02-28;Midfield;midfield - Central Midfield;Left;172;270000.0;Italy
163549;416;Marco Chiosa;1993-11-19;Defender;Defender - Centre-Back;Left;181;540000.0;Italy
140189;252;Kevin Vinetot;1988-06-14;Defender;Defender - Centre-Back;Right;187;203000.0;France
163581;800;Nadir Minotti;1992-05-16;Midfield;midfield - Defensive Midfield;Right;188;;Italy
163553;800;Carlo Cremaschi;1992-01-27;Defender;Defender - Right-Back;Right;180;;Italy
200117;800;Valerio Nava;1994-01-17;Defender;Defender - Right-Back;Both;191;135000.0;Italy
95234;800;Simone Emmanuello;1994-04-25;Midfield;midfield - Central Midfield;Right;186;270000.0;Italy
25318;800;Matteo Contini;1980-04-16;Defender;Defender - Centre-Back;Left;184;;Italy
5507;800;Mario Yepes;1976-01-13;Defender;Defender - Centre-Back;;0;;Colombia
197482;800;Antonio Palma;1994-01-03;Midfield;midfield - Central Midfield;Right;170;180000.0;Italy
211397;1210;Miguel Borja;1993-01-26;Attack;attack - Centre-Forward;Right;183;3600000.0;Colombia
197333;800;Ruben Bentancourt;1993-03-02;Attack;attack - Centre-Forward;Right;184;360000.0;Uruguay
66022;1210;Innocent Emeghara;1989-05-27;Attack;attack - Centre-Forward;Right;170;;Switzerland
29424;1210;Paulinho;1986-01-10;Attack;attack - Centre-Forward;Right;176;;Brazil
240129;1210;Tommaso Biasci;1994-11-10;Attack;attack - Second Striker;Right;182;315000.0;Italy
240077;1210;Daniele Bartolini;1995-03-05;Midfield;midfield - Central Midfield;Right;176;45000.0;Italy
163676;1210;Marco Moscati;1992-11-01;Midfield;midfield - Central Midfield;Right;180;293000.0;Italy
207943;800;Joakim Olausson;1995-01-14;Midfield;midfield - Central Midfield;Left;182;135000.0;Sweden
132002;1210;Jonny Mosquera;1991-02-17;Midfield;midfield - Defensive Midfield;Right;172;405000.0;Colombia
47646;1210;Marco Biagianti;1984-04-19;Midfield;midfield - Defensive Midfield;Right;180;;Italy
43271;1210;Andrea Luci;1985-03-30;Midfield;midfield - Defensive Midfield;Right;173;180000.0;Italy
82834;1210;Antonio Meola;1990-05-08;Defender;Defender - Right-Back;Right;181;9000.0;Italy
28818;1210;Luca Belingheri;1983-04-06;Attack;midfield - Attacking Midfield;Right;182;;Italy
16891;1210;Paolo Castellini;1979-03-25;Defender;Defender - Left-Back;Left;184;;Italy
197474;800;Luca Milesi;1993-04-28;Defender;Defender - Centre-Back;Right;188;135000.0;Italy
248695;1210;Andrea Tiritiello;1995-03-28;Defender;Defender - Centre-Back;Right;188;360000.0;Italy
130503;1210;Riccardo Regno;1992-08-12;Defender;Defender - Centre-Back;Right;179;;Italy
75611;416;Nicolas Gorobsov;1989-11-25;Midfield;midfield - Central Midfield;Right;177;270000.0;Argentina
21988;1210;Leandro Rinaudo;1983-05-09;Defender;Defender - Centre-Back;Right;191;;Italy
72471;1210;Nahuel Valentini;1988-09-19;Defender;Defender - Centre-Back;Right;184;180000.0;Argentina
37413;1210;Alessandro Bernardini;1987-01-21;Defender;Defender - Centre-Back;Right;191;;Italy
101913;1210;Emerson;1980-08-16;Defender;Defender - Centre-Back;Left;187;90000.0;Brazil
28007;1210;Luca Anania;1980-06-21;Goalkeeper;Goalkeeper;Right;190;;Italy
202973;800;Nicolo Tonon;1993-09-29;Midfield;midfield - Central Midfield;Right;177;;Italy
5853;1210;Alfonso De Lucia;1983-11-12;Goalkeeper;Goalkeeper;Right;186;;Italy
735;1210;Giuseppe Gemiti;1981-05-03;Defender;Defender - Left-Back;Left;178;;Germany
85484;1210;Alessandro Lambrughi;1987-05-19;Defender;Defender - Centre-Back;Left;181;180000.0;Italy
32941;2293;Gunnar Heidar Thorvaldsson;1982-04-01;Attack;attack - Centre-Forward;Right;182;;Iceland
49644;2293;Semih Aydilek;1989-01-16;Attack;attack - Centre-Forward;Both;189;;Germany
82364;2293;Ezechiel Ndouasel;1988-04-22;Attack;attack - Centre-Forward;Right;186;293000.0;Chad
33233;2293;Cristovao Ramos;1983-03-25;Attack;attack - Right Winger;Right;173;;Portugal
199383;2293;Aykut Uluc;1993-01-10;Attack;attack - Left Winger;;0;68000.0;Turkey
184131;2293;Abdulkerim Kilic;1993-04-12;Attack;midfield - Attacking Midfield;;0;;Turkey
309850;2293;Yunus Emre Yalcin;1994-09-12;Midfield;midfield - Central Midfield;Right;0;135000.0;Turkey
95089;2293;Okan Derici;1993-04-16;Midfield;midfield - Central Midfield;Left;177;135000.0;Turkey
85227;2293;Senol Akin;1984-12-20;Midfield;midfield - Central Midfield;Right;168;;Turkey
144456;2293;Ishak Cakmak;1992-11-20;Midfield;midfield - Defensive Midfield;Right;177;270000.0;Turkey
199337;2293;Rifat Erdem;1990-02-28;Defender;Defender - Right-Back;Right;0;;Turkey
199328;2293;Abdullah Coban;1991-01-02;Defender;Defender - Left-Back;Left;0;45000.0;Turkey
157177;2293;Muhammet Yurukuslu;1991-03-12;Defender;Defender - Left-Back;Left;175;;Turkey
6912;2293;Erdinc Yavuz;1978-10-04;Defender;Defender - Centre-Back;Right;187;;Turkey
311075;2293;Omer Esenkaya;1994-02-01;Defender;Defender - Centre-Back;Right;188;180000.0;Turkey
170649;2293;Ahmet Sabri Fener;1992-05-05;Goalkeeper;Goalkeeper;Right;186;90000.0;Turkey
113134;20100;Nicolas Sandberg;1991-12-24;Attack;attack - Centre-Forward;Right;180;;Sweden
15386;20100;Soren Berg;1976-05-15;Attack;attack - Right Winger;Right;184;;Denmark
36786;20100;Morten Bertolt;1984-02-12;Midfield;midfield - Central Midfield;Right;188;;Denmark
23292;20100;Lars Pleidrup;1981-08-13;Defender;Defender - Left-Back;Left;177;45000.0;Denmark
15047;20100;Ronnie Bendtsen;1984-05-23;Defender;Defender - Left-Back;Left;174;;Denmark
276;20100;Sladan Peric;1982-04-15;Defender;Defender - Centre-Back;;0;;Denmark
123296;20100;Mads Petersen;1991-09-18;Goalkeeper;Goalkeeper;Right;202;;Denmark
64615;20100;Subrata Paul;1986-12-24;Goalkeeper;Goalkeeper;Both;182;68000.0;India
4075;2292;Luke Moore;1986-02-13;Attack;attack - Centre-Forward;;180;;England
19953;2292;Franco Cangele;1984-07-16;Attack;attack - Second Striker;Left;179;;Argentina
185823;2292;Gokhan Korkmaz;1991-01-22;Attack;attack - Left Winger;Both;179;;Turkey
197476;800;Alex Redolfi;1994-01-20;Defender;Defender - Centre-Back;Right;188;270000.0;Italy
29412;2292;Koksal Yedek;1985-01-17;Attack;midfield - Attacking Midfield;Both;180;;Turkey
3413;2292;Rodrigo Tello;1979-10-14;Midfield;midfield - Left Midfield;Left;170;;Chile
281829;1210;Matteo Cipriani;1996-11-04;Goalkeeper;Goalkeeper;Right;187;45000.0;Italy
251484;2292;Umut Tekoglu;1993-08-25;Midfield;midfield - Central Midfield;;0;;Turkey
27667;2292;Vitolo;1983-09-09;Midfield;midfield - Central Midfield;Right;168;;Spain
7153;2292;Mehmet Nas;1979-11-20;Midfield;midfield - Central Midfield;Right;169;;Turkey
301677;2292;Yunus Gul;1995-02-02;Midfield;midfield - Defensive Midfield;;0;;Turkey
202834;800;Luca Zanotti;1994-04-29;Goalkeeper;Goalkeeper;Right;187;68000.0;Italy
69816;2292;Deniz Aslan;1989-02-09;Defender;Defender - Right-Back;Right;178;;Turkey
114466;2292;Adem Alkasi;1984-04-14;Defender;Defender - Right-Back;Right;182;;Turkey
34171;2292;Hakan Soyler;1983-04-06;Midfield;midfield - Defensive Midfield;Right;179;;Turkey
306208;2292;Mustafa Guner;1991-10-15;Defender;Defender - Left-Back;Left;0;;Turkey
175596;2293;Atilla Yildirim;1990-11-22;Attack;attack - Centre-Forward;Right;182;90000.0;Turkey
294197;2292;Eren Can Ozcelik;1993-10-08;Defender;Defender - Centre-Back;;0;;Turkey
301666;2292;Oktay Aykurt;1992-09-19;Defender;Defender - Centre-Back;;190;;Turkey
185922;2292;Samet Onger;1991-09-19;Defender;Defender - Centre-Back;;190;;Turkey
307494;2292;Erol Alkan;1994-02-16;Defender;Defender - Centre-Back;Right;193;135000.0;Turkey
35029;2292;Ibrahim Kas;1986-09-20;Defender;Defender - Centre-Back;Right;183;;Turkey
83692;2292;Ali Gokdemir;1991-09-17;Defender;Defender - Left-Back;Both;188;;Azerbaijan
15454;2292;Fabio Bilica;1979-01-04;Defender;Defender - Centre-Back;Right;188;;Brazil
199196;1210;Gabriele Angiolini;1994-07-01;Midfield;midfield;;0;;Italy
28023;1210;Luca Mazzoni;1984-03-29;Goalkeeper;Goalkeeper;Right;191;;Italy
301813;2292;Mirsat Budak;1989-04-09;Goalkeeper;Goalkeeper;;0;;Turkey
27539;2292;Vanja Ivesa;1977-07-21;Goalkeeper;Goalkeeper;Left;204;;Croatia
287417;2292;Muhammed Ali Dogan;1995-08-10;Midfield;midfield - Defensive Midfield;Both;176;23000.0;Turkey
77005;2292;Alper Kalemci;1991-07-22;Midfield;midfield - Defensive Midfield;Both;175;;Turkey
73934;398;Ettore Mendicino;1990-02-11;Attack;attack - Centre-Forward;Right;184;45000.0;Italy
162957;398;Antonio Rozzi;1994-05-28;Attack;attack - Centre-Forward;Right;180;9000.0;Italy
287762;130;Gonzalo Martinez;1996-04-02;Attack;attack - Second Striker;Left;173;;Argentina
122637;1627;Ameth Fall;1991-04-04;Attack;attack - Centre-Forward;Right;185;68000.0;Senegal
67566;2292;Volkan Yilmaz;1987-09-01;Attack;midfield - Attacking Midfield;Left;171;;Turkey
61863;1627;Edgar Cani;1989-07-22;Attack;attack - Centre-Forward;Right;192;45000.0;Albania
199758;1627;Simone Caruso;1994-09-09;Attack;attack - Right Winger;;171;;Italy
114493;126;Ilyas Cakmak;1988-07-14;Attack;attack - Centre-Forward;;179;45000.0;Turkey
192035;126;Uche Kalu;1986-05-16;Attack;attack - Centre-Forward;Right;188;;Nigeria
155036;1038;Simone Corazza;1991-03-22;Attack;attack - Centre-Forward;Right;178;315000.0;Italy
240955;1038;Mattia Lombardo;1995-02-14;Midfield;midfield - Right Midfield;Right;183;90000.0;Italy
58761;126;Mehmet Ozturk;1989-03-26;Attack;attack - Centre-Forward;Right;180;135000.0;Turkey
216172;430;Axel Gulin;1995-07-19;Attack;attack - Right Winger;Left;169;;Italy
45644;1038;Juan Antonio;1988-01-05;Attack;attack - Second Striker;Right;186;;Argentina
167889;1038;Alessandro Martinelli;1993-05-30;Midfield;midfield - Central Midfield;Left;175;;Switzerland
47005;1390;Agim Ibraimi;1988-08-29;Attack;attack - Right Winger;Left;177;180000.0;North Macedonia
167876;1038;Moreno Beretta;1993-05-28;Attack;attack - Centre-Forward;Left;184;;Italy
157979;1506;Jones Carioca;1988-10-14;Attack;attack - Centre-Forward;Right;177;;Brazil
22741;1506;Morten Gamst Pedersen;1981-09-08;Midfield;midfield - Central Midfield;Left;183;45000.0;Norway
229807;524;Fuat Golbasi;1991-10-08;Attack;attack - Centre-Forward;Right;0;113000.0;Turkey
249061;1038;Giovanni Fenati;1995-09-16;Midfield;midfield - Central Midfield;Right;175;45000.0;Italy
296960;524;Mehmet Colak;1995-10-22;Attack;attack - Right Winger;Right;0;;Turkey
162946;1038;Gregorio Luperini;1994-02-10;Midfield;midfield - Central Midfield;Right;186;225000.0;Italy
35278;524;Serdar Ozbayraktar;1981-11-22;Attack;attack - Left Winger;Right;180;;Turkey
72491;46;Riccardo Bocalon;1989-03-03;Attack;attack - Centre-Forward;Right;186;180000.0;Italy
40059;524;Marek Sapara;1982-07-31;Attack;midfield - Attacking Midfield;Right;178;;Slovakia
90935;524;Kerem Eryilmaz;1990-04-29;Midfield;midfield - Central Midfield;Left;176;;Turkey
7023;524;Bekir Ozan Has;1985-02-18;Midfield;midfield - Central Midfield;Right;175;;Turkey
253331;524;Ibrahim Halil Yasar;1994-01-21;Midfield;midfield - Central Midfield;Right;180;;Turkey
293513;524;Zeki Sinanoglu;1993-09-16;Midfield;midfield - Defensive Midfield;Right;178;;Turkey
257249;524;Huseyin Teker;1993-07-28;Midfield;midfield - Defensive Midfield;Right;0;;Turkey
58830;524;Birol Hikmet;1982-03-24;Midfield;midfield - Defensive Midfield;Right;178;;Turkey
29678;524;Ugur Kavuk;1979-09-11;Defender;Defender - Right-Back;Right;178;;Turkey
3059;524;Ekrem Dag;1980-12-05;Defender;Defender - Right-Back;Both;176;;Austria
323241;524;Halil Polat;1995-08-01;Defender;Defender - Left-Back;Left;0;;Turkey
162939;46;Matteo Colombi;1994-06-13;Attack;attack - Centre-Forward;Left;190;90000.0;Italy
58661;524;Koray Ozturk;1987-05-08;Defender;Defender - Left-Back;Left;179;;Turkey
114508;524;Kemal Tokak;1989-04-25;Defender;Defender - Centre-Back;Right;184;45000.0;Turkey
7397;524;Ozden Ongun;1978-09-10;Goalkeeper;Goalkeeper;Right;187;;Turkey
69005;524;Ivan Kecojevic;1988-04-10;Defender;Defender - Centre-Back;Both;191;90000.0;Montenegro
110693;524;Sercan Hacioglu;1992-01-22;Goalkeeper;Goalkeeper;Right;187;;Turkey
7311;524;Serdar Kulbilge;1980-07-07;Goalkeeper;Goalkeeper;Right;186;;Turkey
189236;46;Andy Polo;1994-09-29;Attack;attack - Right Winger;Right;173;1800000.0;Peru
323163;524;Ibrahim Halil Esen;1995-10-30;Defender;Defender - Left-Back;Left;0;;Turkey
163673;46;Diego Mella;1993-02-01;Attack;midfield - Attacking Midfield;Left;184;;Italy
169850;6894;Ustun Bilgi;1988-05-30;Attack;attack - Centre-Forward;Right;182;113000.0;Turkey
159029;6894;Huseyin Kala;1987-05-05;Attack;attack - Right Winger;Right;184;9000.0;Turkey
131918;6894;Ziri Hammar;1992-07-25;Attack;attack - Right Winger;Right;179;158000.0;Algeria
22202;46;Diego Milito;1979-06-12;Attack;attack - Centre-Forward;Right;183;;Argentina
115793;6894;Volkan Okumak;1989-08-10;Attack;attack - Left Winger;Right;177;23000.0;Turkey
291669;6894;Emre Donmez;1992-05-25;Attack;midfield - Attacking Midfield;Right;167;;Turkey
128352;6894;Hansell Arauz;1989-08-09;Midfield;midfield - Right Midfield;Right;180;;Costa Rica
33809;6894;Serkan Atak;1984-01-03;Midfield;midfield - Central Midfield;Right;175;;Turkey
46340;524;Semir Stilic;1987-10-08;Attack;midfield - Attacking Midfield;Left;183;45000.0;Bosnia-Herzegovina
33794;6894;Erhan Guven;1982-05-15;Defender;Defender - Right-Back;Right;183;;Turkey
9800;524;Artem Milevskyi;1985-01-12;Attack;attack - Centre-Forward;Right;189;;Ukraine
39564;6894;Randall Azofeifa;1984-12-30;Midfield;midfield - Defensive Midfield;Right;182;90000.0;Costa Rica
8680;6894;Ekrem Eksioglu;1978-01-16;Defender;Defender - Left-Back;Left;184;;Turkey
8740;6894;Josef Cinar;;Defender;Defender - Centre-Back;Right;194;;Germany
34169;6894;Atilla Koca;1980-07-16;Goalkeeper;Goalkeeper;Right;186;;Turkey
36877;6894;Bojan Jorgacevic;1982-02-12;Goalkeeper;Goalkeeper;Right;187;;Serbia
266950;46;Andrea Mira;1995-01-17;Midfield;midfield - Defensive Midfield;Left;182;;Italy
76895;46;Simone Pasa;1994-01-21;Midfield;midfield - Defensive Midfield;Left;184;180000.0;Italy
124651;6894;Ferhat Capa;1991-03-31;Midfield;midfield - Central Midfield;;179;;Turkey
159720;1038;Andelko Savic;1993-03-11;Attack;attack - Centre-Forward;Right;188;90000.0;Switzerland
42733;6894;Fazli Kocabas;1990-01-01;Defender;Defender - Centre-Back;Left;185;;Belgium
139436;46;Rodrigo Alborno;1993-08-12;Defender;Defender - Left-Back;Left;180;180000.0;Paraguay
290417;46;Nicolo Di Stefano;1995-05-04;Defender;Defender - Centre-Back;;187;;Italy
200195;46;Lorenzo Paramatti;1995-01-02;Defender;Defender - Centre-Back;Both;185;135000.0;Italy
287633;1038;Andrea Corsini;1996-02-24;Attack;midfield - Attacking Midfield;;0;45000.0;Italy
126114;46;Lukas Spendlhofer;1993-06-02;Defender;Defender - Centre-Back;Right;187;270000.0;Austria
290416;46;Stefano Dalla Riva;1995-04-01;Defender;Defender - Left-Back;Left;0;;Italy
5938;46;Walter Samuel;1978-03-23;Defender;Defender - Centre-Back;Left;183;;Argentina
4314;46;Cristian Chivu;1980-10-26;Defender;Defender - Centre-Back;Left;184;;Romania
176182;46;Luca Maniero;1995-06-12;Goalkeeper;Goalkeeper;Right;187;360000.0;Italy
213068;1506;Baris Aysu;1992-05-10;Defender;Defender - Centre-Back;;0;;Turkey
43084;1038;Gaetano Berardi;1988-08-21;Defender;Defender - Right-Back;Right;179;270000.0;Switzerland
290876;1390;Simone Solinas;1996-03-03;Attack;midfield - Attacking Midfield;Left;0;9000.0;Italy
